problem name,setup time,solve time,run time,status,primal residual,primal ratio,dual residual,dual ratio,duality gap,duality gap ratio,integral_sum,restart,iterations,task_id,restart_type,alpha,rho_is_vec,adaptive_rho_tolerance_greater,adaptive_rho_tolerance_less,rho_custom_condition,rho_custom_tolerance,adapt_rho_on_restart,custom_average_rest,beta,ini_rest_len,lambd,xi,vector_rho_in_averaged_KKT,halpern_scheme,alpha_adjustment_reflected_halpern,adaptive_rest,restart_necessary,restart_artificial,halpern_step_first_inner_iter,pid_controller,KP,KI,negate_K
LOTSCHD,7.9921e-05,0.00010329,0.000183211,solved,2.3425836295224057e-05,0.18431027769466554,4.733552118245265e-06,0.06531417888771406,-0.0014945231705496553,0.3114998079855903,8.006703240152914e-07,3,175,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
MOSARQP1,0.001986493,0.072723527,0.07471002,solved,2.8524315108802156e-06,0.9697477381403296,1.8888342220335953e-06,0.5079860102661118,-1.3523774053500044e-06,0.0007343807123602941,0.00011951627628130892,11,575,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
MOSARQP2,0.001181228,0.012014809,0.013196036999999999,solved,1.5547282163935027e-06,0.4143946220281498,1.0705992543272764e-06,0.050774193362178546,-2.571688023772407e-06,0.000851712341024521,4.650207923846988e-05,4,225,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
POWELL20,0.00619541,219.179218109,219.185413519,solved,5.657115252688527e-06,0.0005656832407867999,7.850970951039926e-05,0.010467612359469705,-104156.75009155273,0.9997859065695545,0.011038681575555804,9137,456850,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
PRIMAL1,0.001340449,0.002063404,0.003403853,solved,7.483445252365328e-09,0.005570863167984402,2.825735222723117e-07,0.1412867446957911,5.166680659696166e-09,0.0049821077545953475,3.6222517606678495e-07,1,75,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
PRIMAL2,0.002185664,0.001853533,0.004039197,solved,2.454347836078341e-11,8.98100707367804e-06,8.858220146984452e-13,4.429110073492226e-07,8.925631067580042e-12,8.615499303571433e-06,6.859667336920029e-09,1,50,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
PRIMAL3,0.008047003,0.005370725,0.013417728,solved,2.6778038980657115e-08,0.019760762800652407,2.2411393630402537e-07,0.11205696815201269,-1.91902599921967e-08,0.016747645811001396,5.505599187955548e-07,1,75,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
PRIMAL4,0.007313858,0.008478136,0.015791994,solved,2.292749667898164e-08,0.011031851394406572,6.081792900333727e-07,0.30408964501668634,-2.2729215576333672e-07,0.12361429044387055,3.43415565184788e-06,2,125,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
PRIMALC1,0.000201521,999.999814206,1000.000015727,run time limit reached,6928.2845901656465,248.62958778952134,0.009054751128975802,178.70059824167427,-4251613.131511168,975758.0391756501,3.4638762731817785,1780373,89018691,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
PRIMALC2,0.000170801,999.999843179,1000.00001398,run time limit reached,214.36782652667594,3361.096691413509,0.011142061840605955,241.42507140144951,-58806.7943851864,922038.1866217798,16.796859103916965,2056105,102805289,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
PRIMALC5,0.000223581,999.999800761,1000.000024342,run time limit reached,126.09588841707487,2699.2213497835987,3.806697772223977e-05,8.173812095195794,-44172.810550479175,980954.3030454632,5.689860440156039,1547294,77364717,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
PRIMALC8,0.000384933,999.999644652,1000.000029585,run time limit reached,49781.411475193774,11700.789143134845,0.08055542042192121,1175.2921636277604,-4192325.2690702197,985378.1268791228,9.536416470101775,856061,42803098,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
Q25FV47,0.011642597,23.637317688,23.648960285,solved,0.00037981353554943125,0.07392317110229767,0.009068295359127445,0.9349574645888591,0.4047559283208102,0.01473079604430535,0.00489027976289103,1245,62275,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QADLITTL,0.000156011,0.009346161,0.009502172,solved,4.9785925364088644e-05,0.01958955518175177,0.002542712532129078,0.7191554896557485,0.2454649528203845,0.45918744441789044,0.0001873031410474016,46,2300,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QAFIRO,0.000106091,0.000261592,0.000367683,solved,5.12626852522402e-07,0.003110041636107236,1.9060902478350155e-07,0.01732809314216812,2.0818152185464456e-06,0.49785594085179546,1.7382609492809668e-06,4,200,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QBANDM,0.000692584,0.477523325,0.478215909,solved,0.000821869789198544,0.9734803859777286,0.00014599592599838957,0.4288088477820526,-0.016878990700206487,0.5120893229023366,0.0002565415365099819,399,19975,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QBEACONF,0.000629684,0.062068706,0.06269839,solved,0.002453101428522192,0.8738824678969909,0.0005313730336986503,0.59169650274021,0.07528050275777787,0.25482502279880903,0.000600095476729199,69,3450,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QBORE3D,0.000443583,999.999583421,1000.000027004,run time limit reached,0.14542069834352433,8.197220358595509,0.008295980049592956,24.66436434539032,-7.966391606397369,1644.9339923755622,0.03822381279896571,1323590,66179505,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QBRANDY,0.000509983,0.63679785,0.637307833,solved,0.0026409966169906184,0.747437215604174,0.0003955366576029986,0.7645320094557817,0.016089966258732602,0.30267783541061133,0.00013024511704139898,777,38875,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QCAPRI,0.000624464,60.944261783,60.944886247,solved,4.230990656708387e-05,0.0017352367285257263,4.739095808186686e-05,0.0012702314722388896,-133.49751731131911,0.9993568635234701,0.0005421587388871193,56717,2835875,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QE226,0.000658185,999.999373969,1000.000032154,run time limit reached,0.0005528424355814943,4.208495104650368,0.001559283951383201,49.06091224515902,0.003418266815218509,7.70297297883307,0.0662611645426175,878669,43933464,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QETAMACR,0.003361482,7.432089012,7.4354504939999995,solved,1.8515655136674757e-06,0.000316912193148507,3.1119474526030115e-05,0.03639127932196301,0.1734164122421351,0.991844043542877,0.005789515237361832,1517,75875,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QFFFFF80,0.002220905,11.665094232,11.667315137,solved,0.0056171775721409745,0.0067122716654699375,0.00047838099127009084,0.4396043879316199,0.8016223656013608,0.6865852238552563,0.0040236612707799475,3442,172125,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QFORPLAN,0.00142039,73.931310117,73.932730507,solved,0.0002437202719045747,3.2970811544069675e-05,0.0001650005265798889,0.00045008017801583666,-14913.078743000984,0.9999886612935663,0.00013416507727736254,57132,2856600,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QGFRDXPN,0.000833495,17.078724744,17.079558238999997,solved,0.06691087710734057,0.9558560178355665,0.030463297520685266,0.039562672671182235,-5161.659923765389,0.025606797650673026,0.0271124717738601,9433,471650,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QGROW15,0.001030177,248.568750046,248.56978022299998,solved,0.8754549446931712,0.6917348641297041,7.648822321454363e-05,0.9983145563389291,-18.485371872782707,0.18177507894328135,0.07521965871270343,125119,6255975,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QGROW22,0.001457429,210.776599024,210.778056453,solved,0.4757937910540494,0.08174874896296379,7.321520558866562e-05,0.9925671162566855,-34.49918679147959,0.23056458852349002,0.11752981512781381,71628,3581400,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QGROW7,0.000568084,42.535887143,42.536455227,solved,1.0828075428521498,0.5355323120480301,6.888335007315671e-05,0.8464077707884514,-41.4929369026795,0.9694885020516004,0.017473808790082018,45456,2272800,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QISRAEL,0.000515073,1.552845704,1.5533607770000002,solved,0.025961767081354947,0.15907448451896783,0.007913153938952611,0.22402488786102914,13.029042781883616,0.25548250262335725,0.0019749044755608984,2254,112725,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QPCBLEND,0.000148901,0.008654387,0.008803288,solved,1.7008149216100954e-07,0.16662182160902203,5.349182505702779e-07,0.0841066431821811,-2.956614193839048e-07,0.29109527093954696,3.6646295080770456e-06,39,1950,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QPCBOEI1,0.000962947,0.378362541,0.379325488,solved,0.003919463088605434,0.11292576892264486,0.0001430442845886202,0.031710362698757266,-22.836218913957993,0.9925385742002969,0.00015718482726031675,286,14300,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QPCBOEI2,0.000338543,20.081604555,20.081943098,solved,4.842628985575275e-07,5.1342546461633164e-05,2.0942201016726612e-06,0.0005796598664400717,-16.344039247952374,0.9999791570401939,0.00020459087756383122,41920,2096025,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QPCSTAIR,0.000932226,0.131285224,0.13221745000000001,solved,0.00010237805026627052,0.2641703971819545,0.0037843808591614928,0.8409427129112647,-7.003515044758612,0.5643817406090627,0.0007165552491787659,81,4075,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QPILOTNO,0.005463426,110.601431929,110.606895355,solved,0.017792773354937563,0.4589986694969693,0.004431038813385896,0.5083755658132355,-9.330925501212477,0.9857919008154976,0.0021837473380782522,14559,727975,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QPTEST,2.478e-05,2.1e-05,4.578e-05,solved,8.047248258959743e-12,0.0,2.9616127240864356e-10,3.1011656302600304e-05,8.702549791905766e-11,9.11261758307557e-06,9.841448911246308e-08,1,75,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QRECIPE,0.000168931,0.002238435,0.002407366,solved,1.611889857144888e-06,0.04738990130342548,1.0305399223038691e-07,0.03435132980896597,3.145500653545241e-05,0.11753782922699435,1.37127674351423e-05,6,300,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSC205,0.000211511,0.001760432,0.001971943,solved,7.788992756419032e-08,0.031480037573088024,4.933837909918036e-07,0.24669189541137726,8.010140914039477e-07,0.7918056690361663,1.7286511606310227e-06,4,200,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCAGR25,0.000411932,0.445454528,0.44586646,solved,0.0220901698076209,0.19651795510479084,0.05167242062226913,0.8368503617084477,-23.751426486996934,0.05503952291274661,0.00020999427333999568,437,21850,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCAGR7,0.000159981,999.999851736,1000.000011717,run time limit reached,0.30753180385409756,5.586136956965229,0.19638548482043997,7.7152228243736145,-371.4801022023894,6.400804229185298,0.039310170669835554,3604162,180208147,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCFXM1,0.000742374,2.981612219,2.982354593,solved,0.014066976324611765,0.02108127093516744,0.009134893955318324,0.38777873703455457,-26.142062544822693,0.7748099114825657,0.00035098051355704664,2311,115575,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCFXM2,0.00153073,4.91918345,4.92071418,solved,0.014332675818318744,0.6490584842489834,0.024187495352048734,0.7721518097104361,-28.529139813035727,0.5139591643740525,0.0017771670476206874,1905,95250,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCFXM3,0.001956273,5.460203082,5.462159355,solved,0.012285027319647514,0.7855590747762649,0.020183201445471505,0.5014958152343613,8.618812216445804,0.13998258251709175,0.0027637148463900293,1420,71025,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCORPIO,0.000390582,999.999627844,1000.000018426,run time limit reached,0.0012933932334651121,354.87567882400174,0.04712047660291717,232.55407102133304,1.027593055386053,545.4676424683056,0.39522706770327026,1236456,61822825,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCRS8,0.000964696,6.587596068,6.5885607639999995,solved,9.379439193216775e-05,0.4336594607033097,0.00518639557712946,0.9773882249521131,0.0001723046099556489,0.19021766010076585,0.001987490486116463,3163,158175,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCSD1,0.000723255,0.040496983,0.041220238,solved,1.7987164695062768e-06,0.8993582347545519,8.815198507261535e-07,0.14691997500075113,-1.1368497665475985e-06,0.11760514749333446,0.0001566321671732824,31,1575,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCSD6,0.001195168,0.737325657,0.7385208249999999,solved,4.445864210166344e-07,0.19433585826488253,5.469774885480279e-06,0.9995685294587195,-9.337971574291029e-08,0.0017919454759211092,0.0003732973315016258,313,15675,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCSD8,0.001936922,0.150982563,0.152919485,solved,1.2235484525639041e-05,0.5206582524193472,1.108272873188758e-05,0.635723133904775,-0.0008766677822658302,0.8982907898477569,0.0001838641833216258,31,1550,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCTAP1,0.000501353,999.999538974,1000.000040327,run time limit reached,0.006894839850040947,82.34449883695282,0.0012237539312742742,15.107844975136295,-5.435081203860345,3826.2498745452167,0.2986494006796722,1001551,50077573,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCTAP2,0.002005063,999.998150133,1000.0001551959999,run time limit reached,0.011236659703284246,138.33136989506355,0.0357170474873378,440.9239236549074,0.3230887356906471,185.43179646705255,1.0224704095219816,233803,11690155,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSCTAP3,0.002643537,319.528541968,319.531185505,solved,3.0671882000898876e-05,0.3753960071946999,3.653830542017269e-05,0.45109012691616907,0.0013040190975357518,0.8999669756169005,0.09647849017326439,56724,2836200,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSEBA,0.001182667,9.369952245,9.371134912,solved,4.388443236180706e-05,0.005556768606671473,0.0010000248205196047,0.031693202740695745,-162.91624574890594,0.9998477225576833,0.003163708648323727,4837,241875,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSHARE1B,0.000268732,4.86143593,4.861704662,solved,0.12680419299338194,0.0637915833334588,0.0016632162268756133,0.7032591951447829,0.9910069509714958,0.6348002414909515,0.01204765206191595,9718,485925,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSHARE2B,0.000170101,999.999836831,1000.000006932,run time limit reached,0.7851967607082473,9005.689014893907,0.13197220016750089,155.87135014284004,-1.7986745483021875,74.52755150679963,2.116772507568057,3789773,189488696,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSHELL,0.005699028,1.290472316,1.296171344,solved,0.12335030227725777,0.3909123609451049,4.26713389028915,0.6822391117063812,725674.6143861754,0.23081007591304817,0.001609502418941808,112,5625,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSHIP04L,0.001977143,0.347290964,0.349268107,solved,4.50419315330615e-05,0.3546608782132103,0.0011760267768635875,0.14269138734032696,0.18630632150235826,0.06332108408482516,0.0013752927319575928,110,5525,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSHIP04S,0.001269469,0.115482843,0.116752312,solved,0.00011201801476951939,0.814654714536676,0.007302436724518839,0.883969589401888,0.7390510544160007,0.2507661091128537,0.0010208692011395852,51,2550,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSHIP08L,0.012486474,3.354133756,3.36662023,solved,9.673526092667607e-05,0.6055969252010119,0.0010440924261128077,0.12680354820908604,0.2796992545298163,0.10100583052442094,0.002141649124678839,170,8500,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSHIP08S,0.003276032,0.610215724,0.613491756,solved,7.496297226074535e-05,0.5902596129968021,0.003985221173290585,0.48400508640005707,-0.853194262266465,0.30699070370656917,0.0008028240526055931,84,4200,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSHIP12L,0.018706896,1.7419339470000001,1.7606408430000002,solved,8.888394997268418e-05,0.6862288913276375,0.003283897653236115,0.392293699838066,-0.18933022810253658,0.04148486189514701,0.007353933853793135,54,2725,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSHIP12S,0.003555614,0.367056326,0.37061194,solved,5.08609814695674e-05,0.4605665580214926,0.007269147051172417,0.8689377535685253,-0.16538187370781984,0.03580108106769707,0.002022523058804558,41,2050,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSIERRA,0.001799982,1.132559599,1.134359581,solved,0.04454168442661257,0.24401666686359164,0.059999999999999346,0.9505101069869156,28.638909814146018,0.956267111656263,0.013426884433855195,277,13850,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSTAIR,0.001055927,3.994106979,3.995162906,solved,0.0002614429326793824,0.9982551832947727,0.00010506233977900641,0.00261837217159567,-5.156810966884388,0.3228795719921433,0.011450447526682658,2195,109750,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
QSTANDAT,0.000796355,0.319293507,0.320089862,solved,1.3024586674413437e-05,0.0005122255513283273,4.451360790386216e-08,0.0003678804269710514,0.011420485014923543,0.9919031429768679,0.0031457423928384063,166,8325,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
S268,3.208e-05,9.713e-05,0.00012921,solved,2.9937461788616806e-14,0.0,0.005304829026330345,0.15511649546240905,-0.026615756172583622,0.9201016715746005,3.5204605154317015e-07,5,250,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
STADAT1,0.001697891,999.998481575,1000.0001794660001,run time limit reached,0.06298693786861626,11.787629506548559,7.714507493517854e-06,0.0005574771566938063,-54761.61243637764,959.199294451665,0.05578783023716958,154974,7748707,50,averaged,0.9981524890639957,-1,45.34894452360261,54.24066462397568,-1,-1,1,1,0.5469885536215189,75,-1,16.32345754984683,0,-1,-1,1,0.5826269478799319,0.6815007492805892,-1,0,-1,-1,-1
